seed,nx,ny,nz,sent_tail_radius,repair_tail_frac,W_decay,BSI,RFC,RLI,SPI,D_q50,D_q95,sent_q95
1,48,48,3,10,0.65,0.0001,1.01939,0.80651,0,0.0434783,2.01835,6.67224,0.19417
2,48,48,3,10,0.65,0.0001,1.01454,0.678396,0,0.0144928,2.01682,6.28736,0.194757
3,48,48,3,10,0.65,0.0001,1.01571,0.363928,0,0.0434783,1.99518,6.39438,0.192464
3,48,48,3,2,0.6,0,1.02301,0.374888,0,0.0217391,2.11813,12.6378,0.189211
4,48,48,3,10,0.65,0.0001,1.02196,0.837713,0,0.0144928,2.01273,6.69779,0.193334
1,48,48,3,10,0.65,0.0002,1.01966,0.155129,0,0.0217391,1.72446,5.81231,0.19613
2,48,48,3,10,0.65,0.0002,1.02823,0.801838,0,0.0289855,1.69989,5.7225,0.197933
3,48,48,3,10,0.65,0.0002,1.02303,0.767063,0,0.0507246,1.95113,6.06652,0.198142
4,48,48,3,10,0.65,0.0002,1.02608,0.176655,0,0.0217391,1.65135,5.88883,0.196657
1,48,48,3,10,0.65,0.0004,1.01779,0.205967,0,0.0217391,1.50079,5.55963,0.197664
2,48,48,3,10,0.65,0.0004,1.02243,0.757232,0,0.0144928,1.50186,5.56315,0.197032
3,48,48,3,10,0.65,0.0004,1.0202,0.806379,0,0.0289855,1.47017,5.60785,0.196156
4,48,48,3,10,0.65,0.0004,1.02275,0.904197,0,0.0289855,1.5262,5.64346,0.195436
1,48,48,3,10,0.65,0.0006,1.02334,0.514736,0,0.0289855,1.24755,5.08798,0.196817
4,48,48,3,2,0.6,0,1.02711,0.846688,0,0.0217391,2.21443,12.9781,0.18645
2,48,48,3,10,0.65,0.0006,1.02373,0.673371,0,0.0144928,1.22004,5.2036,0.195389
3,48,48,3,10,0.65,0.0006,1.01844,0.475823,0,0.0434783,1.15991,5.11734,0.19705
4,48,48,3,10,0.65,0.0006,1.01885,0.508413,0,0.0362319,1.30342,5.33194,0.198989
1,48,48,3,10,0.65,0.0008,1.01574,0.701668,0,0.0362319,1.23563,5.03813,0.194989
2,48,48,3,10,0.65,0.0008,1.02424,0.975886,0,0.0217391,0.899651,4.78061,0.198031
3,48,48,3,10,0.65,0.0008,1.0164,0.908257,0,0.00724638,1.13867,5.07668,0.196223
4,48,48,3,10,0.65,0.0008,1.0185,0.657491,0,0.0434783,1.2232,5.17284,0.196805
1,48,48,3,10,0.65,0.001,1.01947,0.681249,0,0.0144928,1.04637,4.92831,0.195399
2,48,48,3,10,0.65,0.001,1.01585,0.916007,0,0.0289855,1.18457,5.21668,0.199167
3,48,48,3,10,0.65,0.001,1.02322,0.577147,0,0.057971,0.896312,4.87874,0.19532
1,48,48,3,2,0.6,0.0001,1.02092,0.601728,0,0.0217391,1.99595,13.9176,0.185805
2,48,48,3,2,0.5,0.0001,1.0647,0.617645,0,0.0652174,1.61761,16.6178,0.155472
2,48,48,3,2,0.5,0.0001,1.00837,0.411162,0,0.0217391,2.79232,18.0367,0.171777
4,48,48,3,10,0.65,0.001,1.02578,0.545005,0,0.0144928,1.08272,4.95244,0.193635
1,48,48,3,10,0.65,0.002,1.017,0.676078,0,0.0289855,1.01425,4.88523,0.195011
2,48,48,3,10,0.65,0.002,1.01598,0.59978,0,0.0217391,1.0713,4.74914,0.194235
3,48,48,3,10,0.65,0.002,1.01613,0.558301,0,0.0144928,0.992749,4.71786,0.194956
4,48,48,3,10,0.65,0.002,1.02306,0.519219,0,0,0.729688,4.64198,0.193082
1,48,48,3,10,0.7,0,1.06837,0.912493,0,0.0724638,4.73122,14.3146,0.158791
2,48,48,3,10,0.7,0,1.07214,0.94238,0,0.0869565,4.77055,14.3182,0.152109
3,48,48,3,10,0.7,0,1.07908,0.858025,0,0.0507246,4.6814,14.2835,0.163219
4,48,48,3,10,0.7,0,1.05798,0.707202,0,0.0869565,4.72409,14.148,0.157193
1,48,48,3,10,0.7,0.0001,1.09182,0.552338,0,0.057971,4.5554,14.2892,0.167913
2,48,48,3,2,0.6,0.0001,1.02446,0.537669,0,0.0507246,2.1521,13.1636,0.18558
2,48,48,3,10,0.7,0.0001,1.08753,0.493238,0,0.0217391,4.59747,14.2675,0.163275
3,48,48,3,10,0.7,0.0001,1.07488,0.550768,0,0.057971,4.64932,14.2679,0.163564
4,48,48,3,10,0.7,0.0001,1.08895,0.784595,0,0.0724638,4.60921,14.1545,0.162982
1,48,48,3,10,0.7,0.0002,1.08654,0.920059,0,0.0434783,4.48496,14.2717,0.166664
2,48,48,3,10,0.7,0.0002,1.09148,0.791992,0,0.057971,4.1624,14.1382,0.168924
3,48,48,3,10,0.7,0.0002,1.07376,0.74571,0,0.0434783,4.33345,14.2659,0.168118
4,48,48,3,10,0.7,0.0002,1.08796,0.527654,0,0.057971,4.57552,14.1337,0.16593
1,48,48,3,10,0.7,0.0004,1.08601,0.756964,0,0.0797101,3.88151,14.2415,0.171504
2,48,48,3,10,0.7,0.0004,1.08682,0.598327,0,0.0652174,3.789,14.1645,0.173138
3,48,48,3,10,0.7,0.0004,1.08926,0.379021,0,0.0724638,4.30743,14.2422,0.168601
3,48,48,3,2,0.6,0.0001,1.0226,0.860543,0,0.0362319,2.01176,13.3006,0.183979
4,48,48,3,10,0.7,0.0004,1.07994,0.320682,0,0.0362319,3.923,14.0792,0.170628
1,48,48,3,10,0.7,0.0006,1.08537,0.523032,0,0.057971,3.69449,14.1129,0.169341
2,48,48,3,10,0.7,0.0006,1.06437,0.887774,0,0.0217391,3.61942,14.0871,0.177019
3,48,48,3,10,0.7,0.0006,1.07184,0.993854,0,0.0652174,3.67464,14.1611,0.172644
4,48,48,3,10,0.7,0.0006,1.0718,0.822715,0,0.0434783,3.70767,13.9974,0.174095
1,48,48,3,10,0.7,0.0008,1.07443,0.721019,0,0.057971,3.5627,14.163,0.176851
2,48,48,3,10,0.7,0.0008,1.06832,0.306169,0,0.0652174,3.46708,13.9984,0.179118
3,48,48,3,10,0.7,0.0008,1.06954,0.80744,0,0.00724638,3.53541,14.121,0.177661
4,48,48,3,10,0.7,0.0008,1.07085,0.803372,0,0.0434783,3.55611,13.96,0.177224
1,48,48,3,10,0.7,0.001,1.03577,0.334327,0,0.0507246,2.93369,13.9896,0.17955
4,48,48,3,2,0.6,0.0001,1.01873,0.90443,0,0.0144928,2.1736,13.6551,0.186013
2,48,48,3,10,0.7,0.001,1.04956,0.889032,0,0.0289855,3.33568,13.9646,0.175798
3,48,48,3,10,0.7,0.001,1.04747,0.683853,0,0.057971,3.17058,14.0512,0.180122
4,48,48,3,10,0.7,0.001,1.04363,0.882142,0,0.0362319,3.47397,13.9027,0.176753
1,48,48,3,10,0.7,0.002,0.999477,0.666306,0,0.0724638,2.52598,13.9459,0.183168
2,48,48,3,10,0.7,0.002,0.980314,0.963513,0,0.0217391,2.2804,13.6034,0.181367
3,48,48,3,10,0.7,0.002,0.984376,0.544931,0,0.0144928,2.36315,13.528,0.181762
4,48,48,3,10,0.7,0.002,0.961317,0.371847,0,0.00724638,2.26147,13.1043,0.183057
1,48,48,3,10,0.75,0,1.02509,0.777018,0,0.137681,4.9567,14.6559,0.141721
2,48,48,3,10,0.75,0,1.0154,0.868585,0,0.224638,4.95353,14.6184,0.137438
3,48,48,3,10,0.75,0,1.01325,0.590585,0,0.0942029,4.98154,14.6943,0.136992
1,48,48,3,2,0.6,0.0002,1.02403,0.574081,0,0.0362319,2.04387,13.6738,0.18489
4,48,48,3,10,0.75,0,1.01969,0.795828,0,0.217391,4.95619,14.6438,0.138794
1,48,48,3,10,0.75,0.0001,1.02193,0.120927,0,0.0797101,4.96139,14.6641,0.139562
2,48,48,3,10,0.75,0.0001,1.01373,0.534047,0,0.268116,4.95065,14.6248,0.136356
3,48,48,3,10,0.75,0.0001,1.02562,0.897013,0,0.0869565,4.95351,14.6423,0.139688
4,48,48,3,10,0.75,0.0001,1.028,0.426268,0,0.0942029,4.95861,14.6486,0.143775
1,48,48,3,10,0.75,0.0002,1.02439,0.543431,0,0.152174,4.94887,14.6424,0.142491
2,48,48,3,10,0.75,0.0002,1.0234,0.444186,0,0.195652,4.93953,14.5976,0.140664
3,48,48,3,10,0.75,0.0002,1.02252,0,0,0.101449,4.95456,14.6504,0.141889
4,48,48,3,10,0.75,0.0002,1.02421,0.751124,0,0.15942,4.95264,14.6354,0.141365
1,48,48,3,10,0.75,0.0004,1.04066,0.405374,0,0.101449,4.94042,14.6495,0.145482
2,48,48,3,2,0.6,0.0002,1.02553,0.398001,0,0.0434783,2.21105,13.4017,0.184465
2,48,48,3,10,0.75,0.0004,1.03823,0.0311263,0,0.130435,4.92278,14.5831,0.144707
3,48,48,3,10,0.75,0.0004,1.04921,0.427813,0,0.101449,4.93554,14.6271,0.146041
4,48,48,3,10,0.75,0.0004,1.03892,0.240924,0,0.0797101,4.94232,14.6281,0.146096
1,48,48,3,10,0.75,0.0006,1.04806,0.858134,0,0.0724638,4.93049,14.6332,0.148258
2,48,48,3,10,0.75,0.0006,1.04515,0.274344,0,0.057971,4.91873,14.5879,0.145699
3,48,48,3,10,0.75,0.0006,1.04717,0.790036,0,0.0652174,4.92383,14.6148,0.148086
4,48,48,3,10,0.75,0.0006,1.04631,0.913176,0,0.0869565,4.91984,14.6001,0.147671
1,48,48,3,10,0.75,0.0008,1.06129,0.499675,0,0.0362319,4.92186,14.6253,0.150516
2,48,48,3,10,0.75,0.0008,1.04898,0.944338,0,0.123188,4.91477,14.571,0.145095
3,48,48,3,10,0.75,0.0008,1.05196,0.201455,0,0.101449,4.91859,14.6214,0.150137
3,48,48,3,2,0.6,0.0002,1.02475,0.469106,0,0.0434783,2.16992,13.3625,0.182787
4,48,48,3,10,0.75,0.0008,1.05204,0,0,0.137681,4.92195,14.6093,0.14875
1,48,48,3,10,0.75,0.001,1.05788,0.447299,0,0.0362319,4.9191,14.6042,0.149186
2,48,48,3,10,0.75,0.001,1.05878,0.403457,0,0.15942,4.89208,14.5601,0.148659
3,48,48,3,10,0.75,0.001,1.05554,0.340793,0,0.0797101,4.91016,14.5986,0.150233
4,48,48,3,10,0.75,0.001,1.07147,0.418424,0,0.130435,4.91434,14.6015,0.151485
1,48,48,3,10,0.75,0.002,1.08731,0.824512,0,0.108696,4.88365,14.5613,0.155974
2,48,48,3,10,0.75,0.002,1.08701,0.491478,0,0.0869565,4.87243,14.5368,0.154388
3,48,48,3,10,0.75,0.002,1.08791,0.824378,0,0.123188,4.8861,14.5577,0.15485
4,48,48,3,10,0.75,0.002,1.08276,0.985738,0,0.108696,4.88856,14.5696,0.153699
1,48,48,3,10,0.8,0,1.00742,0.313588,0,0.130435,4.95347,14.6579,0.129202
4,48,48,3,2,0.6,0.0002,1.01738,0.512861,0,0.0869565,2.05505,13.2952,0.183464
2,48,48,3,10,0.8,0,1.0036,0.33182,0,0.181159,4.96858,14.6843,0.129184
3,48,48,3,10,0.8,0,1.00662,0.395942,0,0.0869565,4.98478,14.7403,0.129966
4,48,48,3,10,0.8,0,0.998164,0.271368,0,0.0869565,4.95573,14.6829,0.13074
1,48,48,3,10,0.8,0.0001,1.00918,0.143901,0,0.137681,4.95468,14.6748,0.130017
2,48,48,3,10,0.8,0.0001,1.00364,0.371998,0,0.137681,4.95016,14.6504,0.129296
3,48,48,3,10,0.8,0.0001,1.00371,0.352122,0,0.224638,4.9659,14.699,0.13159
4,48,48,3,10,0.8,0.0001,1.00422,0.0426315,0,0.173913,4.9524,14.6784,0.129417
1,48,48,3,10,0.8,0.0002,1.01082,0.720087,0,0.144928,4.94924,14.6784,0.131207
2,48,48,3,10,0.8,0.0002,1.00325,0.978955,0,0.166667,4.9419,14.6443,0.131398
3,48,48,3,10,0.8,0.0002,1.00638,0.381862,0,0.130435,4.97036,14.707,0.131471
1,48,48,3,2,0.6,0.0004,1.02686,0.497633,0,0.0362319,1.98518,13.504,0.182667
4,48,48,3,10,0.8,0.0002,1.00582,0.922724,0,0.130435,4.93536,14.6398,0.131554
1,48,48,3,10,0.8,0.0004,1.01276,0.395686,0,0.166667,4.94829,14.6618,0.130885
2,48,48,3,10,0.8,0.0004,1.01179,0.824456,0,0.0652174,4.93619,14.6356,0.132363
3,48,48,3,10,0.8,0.0004,1.0165,0.875743,0,0.0652174,4.96265,14.6993,0.133035
4,48,48,3,10,0.8,0.0004,1.00705,0.868391,0,0.00724638,4.94583,14.6427,0.133092
1,48,48,3,10,0.8,0.0006,1.01929,0.778049,0,0.101449,4.95053,14.688,0.132465
2,48,48,3,10,0.8,0.0006,1.01708,0.868719,0,0.166667,4.94098,14.6402,0.133116
3,48,48,3,10,0.8,0.0006,1.01648,0.876854,0,0.0507246,4.94645,14.6432,0.13388
4,48,48,3,10,0.8,0.0006,1.01118,0.399454,0,0.137681,4.93736,14.6424,0.132855
1,48,48,3,10,0.8,0.0008,1.02432,0,0,0.115942,4.93564,14.658,0.134138
2,48,48,3,2,0.6,0.0004,1.02235,0.132527,0,0.0434783,2.08461,14.1068,0.181726
2,48,48,3,10,0.8,0.0008,1.01235,0.941284,0,0.0797101,4.94883,14.654,0.133531
3,48,48,3,10,0.8,0.0008,1.01912,0.0268283,0,0.0724638,4.94929,14.6646,0.135252
4,48,48,3,10,0.8,0.0008,1.0148,0.259028,0,0.0797101,4.93762,14.6432,0.133262
1,48,48,3,10,0.8,0.001,1.02287,0.368242,0,0.057971,4.94065,14.6381,0.133658
2,48,48,3,10,0.8,0.001,1.02491,0.306675,0,0.115942,4.93105,14.6175,0.134284
3,48,48,3,10,0.8,0.001,1.02031,0.590779,0,0.0724638,4.94954,14.6589,0.136006
4,48,48,3,10,0.8,0.001,1.02262,0,0,0.195652,4.93009,14.6232,0.136213
1,48,48,3,10,0.8,0.002,1.03753,0,0,0.15942,4.91775,14.5993,0.138273
2,48,48,3,10,0.8,0.002,1.0283,0.318379,0,0.101449,4.92483,14.5968,0.137116
3,48,48,3,10,0.8,0.002,1.03903,0.165993,0,0.130435,4.92824,14.6171,0.138769
3,48,48,3,2,0.6,0.0004,1.02669,0.338473,0,0.0289855,2.05833,13.0425,0.185746
3,48,48,3,2,0.5,0.0001,1.06777,0.677899,0,0.0942029,1.61046,16.6292,0.157112
3,48,48,3,2,0.5,0.0001,1.00956,0.709851,0,0.0797101,2.79824,18.0441,0.173265
4,48,48,3,10,0.8,0.002,1.0293,0,0,0.0869565,4.91256,14.5989,0.137404
1,48,48,3,10,0.85,0,0.991085,0.59862,0,0.0507246,4.82578,14.3594,0.123374
2,48,48,3,10,0.85,0,0.986533,0.982626,0,0.0434783,4.72315,14.109,0.123606
3,48,48,3,10,0.85,0,0.986282,0.742645,0,0.0217391,4.73002,14.1604,0.123468
4,48,48,3,10,0.85,0,0.989218,0.563901,0,0.0507246,4.85886,14.4188,0.124308
1,48,48,3,10,0.85,0.0001,0.990114,0.793404,0,0.0362319,4.81876,14.3756,0.123599
2,48,48,3,10,0.85,0.0001,0.985897,0.337232,0,0.0797101,4.74436,14.2042,0.123131
3,48,48,3,10,0.85,0.0001,0.988173,0.800766,0,0.0217391,4.76939,14.2952,0.123523
4,48,48,3,10,0.85,0.0001,0.990572,0.164882,0,0.0289855,4.81363,14.2914,0.124243
1,48,48,3,10,0.85,0.0002,0.990692,0.274627,0,0.101449,4.82196,14.3406,0.1236
4,48,48,3,2,0.6,0.0004,1.01715,0.507828,0,0.057971,1.9207,13.8885,0.18357
2,48,48,3,10,0.85,0.0002,0.986831,0.418158,0,0.0289855,4.76674,14.2583,0.122788
3,48,48,3,10,0.85,0.0002,0.987382,0.527021,0,0.0144928,4.7459,14.2291,0.123457
4,48,48,3,10,0.85,0.0002,0.988396,0.0743164,0,0.057971,4.83633,14.395,0.124324
1,48,48,3,10,0.85,0.0004,0.990098,0.0903144,0,0.108696,4.80133,14.2783,0.123717
2,48,48,3,10,0.85,0.0004,0.986377,0.876034,0,0.057971,4.74627,14.1758,0.124185
3,48,48,3,10,0.85,0.0004,0.988804,0.729633,0,0.0217391,4.767,14.263,0.123658
4,48,48,3,10,0.85,0.0004,0.990256,0.330193,0,0.0362319,4.83058,14.3967,0.125009
1,48,48,3,10,0.85,0.0006,0.989327,0.79008,0,0.0434783,4.78756,14.2947,0.123923
2,48,48,3,10,0.85,0.0006,0.986816,0.496157,0,0.0362319,4.72576,14.1342,0.123655
3,48,48,3,10,0.85,0.0006,0.988738,0.449888,0,0.0217391,4.78083,14.2806,0.123556
1,48,48,3,2,0.6,0.0006,1.02312,0.49428,0,0.0217391,1.89844,14.0764,0.186664
4,48,48,3,10,0.85,0.0006,0.992331,0.290765,0,0.0144928,4.8367,14.3753,0.125059
1,48,48,3,10,0.85,0.0008,0.991498,0.348898,0,0.115942,4.80621,14.3157,0.123197
2,48,48,3,10,0.85,0.0008,0.986819,0.501544,0,0,4.74767,14.1987,0.123179
3,48,48,3,10,0.85,0.0008,0.987849,0.91068,0,0.0144928,4.72866,14.2065,0.123743
4,48,48,3,10,0.85,0.0008,0.988806,0.541624,0,0.0217391,4.80989,14.3465,0.124791
1,48,48,3,10,0.85,0.001,0.992387,0.122133,0,0.123188,4.81166,14.3496,0.123687
2,48,48,3,10,0.85,0.001,0.987776,0.404098,0,0.00724638,4.73169,14.1577,0.123841
3,48,48,3,10,0.85,0.001,0.989399,0.836107,0,0.0217391,4.73154,14.1642,0.124053
4,48,48,3,10,0.85,0.001,0.988442,0.29024,0,0.0362319,4.82237,14.373,0.125075
1,48,48,3,10,0.85,0.002,0.994206,0.215878,0,0.0797101,4.81789,14.3256,0.124377
2,48,48,3,2,0.6,0.0006,1.02305,0.683871,0,0.0652174,1.9252,14.3174,0.183856
2,48,48,3,10,0.85,0.002,0.988568,0.749228,0,0.00724638,4.74122,14.2086,0.123967
3,48,48,3,10,0.85,0.002,0.990334,0.895909,0,0.00724638,4.78025,14.2643,0.124011
4,48,48,3,10,0.85,0.002,0.988827,0.220256,0,0,4.81618,14.3531,0.125203
1,48,48,3,10,0.9,0,0.98706,0.791856,0,0,4.80421,14.1481,0.120285
2,48,48,3,10,0.9,0,0.987037,0.907743,0,0,4.80613,14.1389,0.120806
3,48,48,3,10,0.9,0,0.98708,0.751969,0,0,4.81251,14.1553,0.120028
4,48,48,3,10,0.9,0,0.986957,0.238419,0,0,4.80906,14.1473,0.121045
1,48,48,3,10,0.9,0.0001,0.986915,0.791879,0,0,4.80487,14.1469,0.120274
2,48,48,3,10,0.9,0.0001,0.987062,0.908166,0,0,4.80694,14.1373,0.120803
3,48,48,3,10,0.9,0.0001,0.986987,0.749338,0,0,4.81159,14.1587,0.120038
3,48,48,3,2,0.6,0.0006,1.02096,0.62967,0,0.0434783,2.02465,13.8274,0.185545
4,48,48,3,10,0.9,0.0001,0.986859,0.261709,0,0,4.80903,14.1488,0.121042
1,48,48,3,10,0.9,0.0002,0.986959,0.784747,0,0,4.80459,14.1456,0.120284
2,48,48,3,10,0.9,0.0002,0.987268,0.907474,0,0,4.80663,14.1377,0.120807
3,48,48,3,10,0.9,0.0002,0.987103,0.749029,0,0,4.81227,14.1572,0.120046
4,48,48,3,10,0.9,0.0002,0.986853,0.212536,0,0,4.80922,14.1484,0.121052
1,48,48,3,10,0.9,0.0004,0.986694,0.78457,0,0,4.80431,14.144,0.120289
2,48,48,3,10,0.9,0.0004,0.987175,0.90742,0,0,4.8069,14.1377,0.120811
3,48,48,3,10,0.9,0.0004,0.987427,0.751696,0,0,4.81143,14.1572,0.120044
4,48,48,3,10,0.9,0.0004,0.986926,0.268159,0,0,4.80897,14.1486,0.121041
1,48,48,3,10,0.9,0.0006,0.986587,0.791697,0,0,4.80426,14.1422,0.120295
4,48,48,3,2,0.6,0.0006,1.02423,0.422141,0,0.0289855,2.01945,14.0487,0.18751
2,48,48,3,10,0.9,0.0006,0.987401,0.907482,0,0,4.80665,14.1369,0.12082
3,48,48,3,10,0.9,0.0006,0.987408,0.751163,0,0,4.81187,14.153,0.120027
4,48,48,3,10,0.9,0.0006,0.986748,0.243049,0,0,4.80975,14.1482,0.121043
1,48,48,3,10,0.9,0.0008,0.986475,0.784553,0,0,4.80421,14.1436,0.1203
2,48,48,3,10,0.9,0.0008,0.987158,0.907668,0,0,4.8067,14.138,0.120832
3,48,48,3,10,0.9,0.0008,0.987182,0.751388,0,0,4.81263,14.1553,0.120053
4,48,48,3,10,0.9,0.0008,0.9868,0.237577,0,0,4.80919,14.1479,0.121039
1,48,48,3,10,0.9,0.001,0.986648,0.78458,0,0,4.80539,14.1464,0.120304
2,48,48,3,10,0.9,0.001,0.987309,0.90799,0,0,4.80641,14.14,0.120841
3,48,48,3,10,0.9,0.001,0.987307,0.751325,0,0,4.81301,14.1569,0.120035
1,48,48,3,2,0.6,0.0008,1.0258,0.306502,0,0.0144928,1.98015,14.2482,0.186535
4,48,48,3,10,0.9,0.001,0.986457,0.263566,0,0,4.80963,14.1486,0.121037
1,48,48,3,10,0.9,0.002,0.986742,0.784535,0,0,4.80408,14.1471,0.120282
2,48,48,3,10,0.9,0.002,0.986718,0.907905,0,0,4.80572,14.139,0.120892
3,48,48,3,10,0.9,0.002,0.987515,0.75323,0,0,4.81314,14.1581,0.120025
4,48,48,3,10,0.9,0.002,0.986759,0.154392,0,0,4.80861,14.1476,0.121018
1,48,48,3,14,0.5,0,1.03002,0,0,0.0144928,1.86101,8.87689,0.190993
2,48,48,3,14,0.5,0,1.0307,0.98393,0,0.0362319,1.81065,9.25286,0.186758
3,48,48,3,14,0.5,0,1.0299,0.491081,0,0.0217391,1.88661,8.96158,0.18755
4,48,48,3,14,0.5,0,1.02882,0.677064,0,0.0434783,2.06367,9.29099,0.187101
1,48,48,3,14,0.5,0.0001,1.02783,0.0260125,0,0.0289855,1.6812,8.27614,0.186498
2,48,48,3,2,0.6,0.0008,1.02234,0.339477,0,0.00724638,1.96544,14.2765,0.18436
2,48,48,3,14,0.5,0.0001,1.02219,0.861874,0,0.0217391,1.82302,8.37724,0.187018
3,48,48,3,14,0.5,0.0001,1.02079,0.730444,0,0.0507246,1.82606,8.43019,0.188891
4,48,48,3,14,0.5,0.0001,1.02766,0.0435905,0,0.0144928,1.70223,8.38537,0.187848
1,48,48,3,14,0.5,0.0002,1.02042,0.281321,0,0.0289855,1.71936,8.13186,0.189069
2,48,48,3,14,0.5,0.0002,1.0272,0.330105,0,0.0434783,1.73821,8.2462,0.186844
3,48,48,3,14,0.5,0.0002,1.01606,0.967979,0,0.057971,1.81412,8.30901,0.186982
4,48,48,3,14,0.5,0.0002,1.02574,0.604489,0,0.0434783,1.62661,8.13056,0.188495
1,48,48,3,14,0.5,0.0004,1.01779,0.850533,0,0.0144928,1.75154,8.12534,0.190275
2,48,48,3,14,0.5,0.0004,1.02149,0.904319,0,0.0289855,1.68762,7.90878,0.189917
3,48,48,3,14,0.5,0.0004,1.0191,0.336608,0,0.0434783,1.59311,8.12836,0.187862
3,48,48,3,2,0.6,0.0008,1.02288,0.484519,0,0.0507246,1.9567,13.8745,0.184908
4,48,48,3,14,0.5,0.0004,1.01923,0.346299,0,0.0434783,1.69027,8.03574,0.189941
1,48,48,3,14,0.5,0.0006,1.02011,0.284041,0,0.0362319,1.66791,7.8062,0.189391
2,48,48,3,14,0.5,0.0006,1.01997,0.537831,0,0.0217391,1.60953,7.93737,0.188599
3,48,48,3,14,0.5,0.0006,1.0206,0.8441,0,0.0289855,1.58555,8.02933,0.185634
4,48,48,3,14,0.5,0.0006,1.02216,0.712894,0,0.0362319,1.57527,7.8417,0.19005
1,48,48,3,14,0.5,0.0008,1.02434,0.533296,0,0.0362319,1.54473,8.01178,0.188013
2,48,48,3,14,0.5,0.0008,1.0192,0.699878,0,0.0217391,1.49683,7.78066,0.186707
3,48,48,3,14,0.5,0.0008,1.02171,0.45672,0,0.0507246,1.47056,7.68456,0.18665
4,48,48,3,14,0.5,0.0008,1.01991,0.651136,0,0.0144928,1.69685,7.931,0.18905
1,48,48,3,14,0.5,0.001,1.0164,0.865892,0,0.0362319,1.67567,7.82714,0.189544
4,48,48,3,2,0.6,0.0008,1.02422,0.468338,0,0.0289855,2.11351,14.6596,0.183669
2,48,48,3,14,0.5,0.001,1.0221,0.994985,0,0.0434783,1.61715,7.85463,0.187076
3,48,48,3,14,0.5,0.001,1.01893,0.364666,0,0.0724638,1.71675,7.85314,0.186281
4,48,48,3,14,0.5,0.001,1.02203,0.785544,0,0.0217391,1.38659,7.83201,0.188352
1,48,48,3,14,0.5,0.002,1.01823,0.606046,0,0.0289855,1.55304,8.16379,0.186072
2,48,48,3,14,0.5,0.002,1.01819,0.596566,0,0.0289855,1.59077,7.99602,0.186248
3,48,48,3,14,0.5,0.002,1.01764,0.581017,0,0.0217391,1.41119,7.97352,0.187713
4,48,48,3,14,0.5,0.002,1.01603,0.94385,0,0.00724638,1.62732,8.07828,0.188614
1,48,48,3,14,0.55,0,1.04004,0.266914,0,0.0507246,2.03958,7.89213,0.190004
2,48,48,3,14,0.55,0,1.04017,0.849076,0,0.00724638,2.00841,7.9978,0.19134
3,48,48,3,14,0.55,0,1.04491,0.648777,0,0.0434783,1.87527,7.93589,0.192891
1,48,48,3,2,0.6,0.001,1.02449,0.442928,0,0.0507246,2.08831,14.6369,0.184891
4,48,48,3,2,0.5,0.0001,1.06597,0.739749,0,0.0507246,1.56425,16.6062,0.15744
4,48,48,3,2,0.5,0.0001,1.0092,0.817253,0,0.0724638,2.79539,18.0493,0.172304
4,48,48,3,14,0.55,0,1.04679,0.184841,0,0.0217391,2.03204,7.79779,0.192269
1,48,48,3,14,0.55,0.0001,1.03421,0.538137,0,0.0217391,1.58656,7.22349,0.194102
2,48,48,3,14,0.55,0.0001,1.03418,0.738258,0,0.0362319,1.71345,6.95074,0.192128
3,48,48,3,14,0.55,0.0001,1.0358,0.654548,0,0,1.5575,6.93218,0.192471
4,48,48,3,14,0.55,0.0001,1.03294,0.481203,0,0.0289855,1.67385,7.13698,0.192089
1,48,48,3,14,0.55,0.0002,1.03178,0.526935,0,0.0144928,1.52238,6.79401,0.193231
2,48,48,3,14,0.55,0.0002,1.03398,0.398589,0,0,1.49596,7.17477,0.190885
3,48,48,3,14,0.55,0.0002,1.03121,0.686114,0,0.0144928,1.58089,6.82023,0.192357
4,48,48,3,14,0.55,0.0002,1.03145,0.0554925,0,0.0217391,1.5232,6.83287,0.191032
1,48,48,3,14,0.55,0.0004,1.0224,0.700932,0,0.0144928,1.36632,6.6571,0.192219
2,48,48,3,2,0.6,0.001,1.02493,0.219995,0,0.0434783,1.95862,14.1862,0.184285
2,48,48,3,14,0.55,0.0004,1.03177,0.88553,0,0.0144928,1.39684,6.74878,0.192081
3,48,48,3,14,0.55,0.0004,1.02372,0.901808,0,0.0217391,1.48608,6.86335,0.195118
4,48,48,3,14,0.55,0.0004,1.02482,0.726589,0,0.00724638,1.26733,6.77136,0.191315
1,48,48,3,14,0.55,0.0006,1.02483,0.495707,0,0.0362319,1.38124,6.65048,0.193498
2,48,48,3,14,0.55,0.0006,1.02472,0,0,0,1.22474,6.62592,0.191513
3,48,48,3,14,0.55,0.0006,1.02835,0.388135,0,0.00724638,1.2037,6.36567,0.191589
4,48,48,3,14,0.55,0.0006,1.03059,0.997557,0,0.0507246,1.31018,6.5189,0.191689
1,48,48,3,14,0.55,0.0008,1.03178,0.34174,0,0.0362319,1.34182,6.5193,0.189288
2,48,48,3,14,0.55,0.0008,1.02309,0.668802,0,0.00724638,1.33298,6.62848,0.191525
3,48,48,3,14,0.55,0.0008,1.02913,0.248987,0,0.0724638,1.20687,6.40772,0.194641
3,48,48,3,2,0.6,0.001,1.02585,0.667023,0,0.0362319,1.96917,14.2669,0.184892
4,48,48,3,14,0.55,0.0008,1.02581,0.592409,0,0.0362319,1.25243,6.51817,0.191016
